loss,main_out_loss,aux_out1_loss,aux_out2_loss,main_out_accuracy,aux_out1_accuracy,aux_out2_accuracy,val_loss,val_main_out_loss,val_aux_out1_loss,val_aux_out2_loss,val_main_out_accuracy,val_aux_out1_accuracy,val_aux_out2_accuracy
1.2117702960968018,0.7372520565986633,0.7966130375862122,0.7851146459579468,0.7534213662147522,0.7368547320365906,0.739855945110321,2.656470537185669,1.6624736785888672,1.6072951555252075,1.706027865409851,0.5036109685897827,0.4737602174282074,0.4901300072669983
1.1264773607254028,0.6841201782226562,0.7465949058532715,0.7279295921325684,0.772148847579956,0.754141628742218,0.7607442736625671,1.4566327333450317,0.8772886991500854,0.9692177176475525,0.9619296789169312,0.7106403708457947,0.6716417670249939,0.6798266768455505
1.0614211559295654,0.6482035517692566,0.6866503357887268,0.6907408237457275,0.7861945033073425,0.7689075469970703,0.7680672407150269,2.6160011291503906,1.6249909400939941,1.6817208528518677,1.621645212173462,0.5291285514831543,0.5016851425170898,0.5223880410194397
1.0019168853759766,0.6055694818496704,0.6619184017181396,0.6592391133308411,0.8012005090713501,0.778151273727417,0.7861945033073425,1.104325532913208,0.6573294997215271,0.7372057437896729,0.7527812123298645,0.7790082097053528,0.7491574287414551,0.7534906268119812
0.9423438310623169,0.5664201974868774,0.6289939284324646,0.62408447265625,0.8117647171020508,0.79111647605896,0.7948379516601562,1.855273962020874,1.1204824447631836,1.3037700653076172,1.1455363035202026,0.6865671873092651,0.6191622614860535,0.6586422920227051
0.9178093671798706,0.5511476993560791,0.618644118309021,0.6035623550415039,0.8163265585899353,0.7977190613746643,0.8027610778808594,2.7507174015045166,1.5874152183532715,1.9765697717666626,1.9011061191558838,0.5633124709129333,0.5368319749832153,0.5387578010559082
0.8208491206169128,0.4890713095664978,0.5625907182693481,0.5433353781700134,0.8364946246147156,0.8109243512153625,0.8196879029273987,1.333768606185913,0.7999401092529297,0.8872655630111694,0.8921622037887573,0.7433798909187317,0.713529109954834,0.7091959714889526
0.7925815582275391,0.472237229347229,0.5418258905410767,0.5259903073310852,0.8494597673416138,0.8205282092094421,0.8265306353569031,1.1318479776382446,0.6532222628593445,0.8303399085998535,0.7650786638259888,0.786711573600769,0.7313432693481445,0.7481945157051086
0.7654719352722168,0.44862666726112366,0.5325822830200195,0.5235685706138611,0.85570228099823,0.8256902694702148,0.832292914390564,1.6418391466140747,1.018538475036621,1.032472848892212,1.045195460319519,0.6971593499183655,0.6754934787750244,0.6841598749160767
0.7020071744918823,0.41446682810783386,0.4841883182525635,0.47427985072135925,0.8630251884460449,0.8421368598937988,0.8439375758171082,1.2807228565216064,0.7253583669662476,0.9658364653587341,0.8853779435157776,0.753972053527832,0.7067886590957642,0.726047158241272
0.6898602247238159,0.4046309292316437,0.4881576597690582,0.4626061022281647,0.8643457293510437,0.84333735704422,0.8460984230041504,1.2337349653244019,0.7163112163543701,0.9105414152145386,0.8142049908638,0.7790082097053528,0.7091959714889526,0.7510833144187927
0.6701651811599731,0.3946637809276581,0.4664810299873352,0.4518566131591797,0.8744297623634338,0.8445377945899963,0.8527010679244995,1.0318957567214966,0.6089572906494141,0.7283518314361572,0.6814430952072144,0.8069331049919128,0.7770823240280151,0.7838228344917297
0.6290306448936462,0.36961033940315247,0.44239071011543274,0.4223427474498749,0.8734694123268127,0.8517407178878784,0.8529411554336548,2.0900070667266846,1.2792037725448608,1.323829174041748,1.3788467645645142,0.6374578475952148,0.6124217510223389,0.605681300163269
0.5868300795555115,0.34068796038627625,0.42263057827949524,0.39784348011016846,0.8890756368637085,0.8596638441085815,0.8649460077285767,1.2507983446121216,0.7447221279144287,0.7947993278503418,0.8921212553977966,0.7698603868484497,0.7438613176345825,0.7231584191322327
0.57472825050354,0.3361077606678009,0.41003015637397766,0.3853714168071747,0.8888355493545532,0.8609843850135803,0.870228111743927,1.0005338191986084,0.5817505717277527,0.6920936107635498,0.7038499712944031,0.7987481951713562,0.7785267233848572,0.76649010181427
0.5482091903686523,0.3165740966796875,0.3941202163696289,0.37799587845802307,0.8975990414619446,0.8690276145935059,0.8752701282501221,1.352776050567627,0.8033416867256165,0.9076547622680664,0.9237930774688721,0.7549350261688232,0.7178623080253601,0.732306182384491
0.5116586685180664,0.2938966751098633,0.377174437046051,0.34869930148124695,0.9058823585510254,0.8785114288330078,0.8851140737533569,1.5693200826644897,0.9110080599784851,1.1724756956100464,1.0218970775604248,0.7578237652778625,0.6889744997024536,0.7168993949890137
0.5159733295440674,0.30066871643066406,0.37077298760414124,0.3469087481498718,0.9008403420448303,0.877190887928009,0.8819928169250488,1.1277849674224854,0.6966489553451538,0.6994702816009521,0.7376499772071838,0.8011555075645447,0.7775638103485107,0.7862301468849182
0.5061320066452026,0.28756025433540344,0.38306546211242676,0.3455069661140442,0.9063625335693359,0.8753901720046997,0.8863145112991333,0.7939326763153076,0.4806762635707855,0.5403302907943726,0.5038583278656006,0.8574867844581604,0.8420799374580383,0.8449686765670776
0.447804719209671,0.2591716945171356,0.3302271366119385,0.2985495328903198,0.9166866540908813,0.8897958993911743,0.9048019051551819,1.0393083095550537,0.6194014549255371,0.6566450595855713,0.7430438995361328,0.8122291564941406,0.7780452370643616,0.7660086750984192
0.45849332213401794,0.25983864068984985,0.3433770537376404,0.3188052475452423,0.9171668887138367,0.8876350522041321,0.8975990414619446,1.4115506410598755,0.8291235566139221,1.0727988481521606,0.8686254024505615,0.760231077671051,0.7188252210617065,0.7563793659210205
0.4475473463535309,0.25697243213653564,0.33022719621658325,0.30502280592918396,0.9145258069038391,0.8905162215232849,0.8992797136306763,0.9496554732322693,0.565350353717804,0.6034011840820312,0.6776159405708313,0.8310062885284424,0.8175252676010132,0.7944149971008301
0.45846784114837646,0.26831144094467163,0.32415127754211426,0.30970364809036255,0.913325309753418,0.8912364840507507,0.8978391289710999,2.077491283416748,1.298811674118042,1.3236175775527954,1.2719801664352417,0.6730861663818359,0.6427539587020874,0.649494469165802
0.40874165296554565,0.23310551047325134,0.31000158190727234,0.27545246481895447,0.9238895773887634,0.8961584568023682,0.9069628119468689,0.6773819923400879,0.3911178410053253,0.49650222063064575,0.4577119052410126,0.8858931064605713,0.8473760485649109,0.8565238118171692
0.42040324211120605,0.24152296781539917,0.32011479139328003,0.2761528789997101,0.9196878671646118,0.8921968936920166,0.9073229432106018,0.8118942379951477,0.48365747928619385,0.5579796433448792,0.5361426472663879,0.8603755235671997,0.8314877152442932,0.8358209133148193
0.3936610817909241,0.2280198633670807,0.28640028834342957,0.26573699712753296,0.9244897961616516,0.906002402305603,0.9102040529251099,1.2640525102615356,0.7234289050102234,0.9395462870597839,0.8625315427780151,0.7881559729576111,0.7101588845252991,0.735194981098175
0.38162168860435486,0.21953058242797852,0.277887225151062,0.26241663098335266,0.9277310967445374,0.9066026210784912,0.9121248722076416,2.6234161853790283,1.490647315979004,2.008007764816284,1.7678868770599365,0.7048627734184265,0.6586422920227051,0.6653827428817749
0.3989463448524475,0.2263629138469696,0.29867035150527954,0.27660754323005676,0.9250900149345398,0.8998799324035645,0.9096038341522217,1.1819806098937988,0.7202482223510742,0.8208808898925781,0.7182268500328064,0.7977852821350098,0.7636013627052307,0.7766008377075195
0.37085169553756714,0.21900862455368042,0.2625035345554352,0.24364042282104492,0.9300119876861572,0.9111644625663757,0.9187275171279907,0.805361807346344,0.492104172706604,0.5255054831504822,0.5186870098114014,0.8531535863876343,0.8401540517807007,0.8473760485649109
0.3665236234664917,0.20917369425296783,0.2780906558036804,0.24640925228595734,0.9337335228919983,0.9076830744743347,0.9196878671646118,0.9779441952705383,0.5943142175674438,0.6644428968429565,0.6143224239349365,0.8338950276374817,0.8059701323509216,0.8213769793510437
0.35965695977211,0.207697793841362,0.26599350571632385,0.24053677916526794,0.9337335228919983,0.9090036153793335,0.9181272387504578,0.9322367310523987,0.5474851727485657,0.6826627254486084,0.599842369556427,0.8401540517807007,0.7809340357780457,0.8083774447441101
0.32542911171913147,0.1858457326889038,0.24767138063907623,0.2176065742969513,0.9394958019256592,0.9162064790725708,0.925930380821228,1.5428392887115479,0.9622339606285095,0.9674075245857239,0.9679438471794128,0.786711573600769,0.7534906268119812,0.774193525314331
0.34323054552078247,0.19808495044708252,0.2571004331111908,0.22671794891357422,0.9375750422477722,0.912004828453064,0.9277310967445374,0.7558398842811584,0.4505017101764679,0.5269362926483154,0.4908576011657715,0.8700048327445984,0.8363023400306702,0.8420799374580383
0.34783706068992615,0.20386812090873718,0.25421470403671265,0.22568190097808838,0.9340936541557312,0.9165666103363037,0.9228091239929199,0.9124306440353394,0.5590852499008179,0.6404946446418762,0.5373226404190063,0.8435243368148804,0.8112662434577942,0.8324506282806396
0.3294849097728729,0.19056667387485504,0.24108955264091492,0.2219710499048233,0.9375750422477722,0.9200479984283447,0.9261704683303833,1.353616714477539,0.7933810353279114,0.9789503216743469,0.8885020017623901,0.7809340357780457,0.7154549956321716,0.7438613176345825
0.3327064514160156,0.19336405396461487,0.24371612071990967,0.22075924277305603,0.9409363865852356,0.9190876483917236,0.9290516376495361,0.8997166156768799,0.5153779983520508,0.6811435222625732,0.5999853014945984,0.8449686765670776,0.7939335703849792,0.8242657780647278
0.28339266777038574,0.1615753024816513,0.21324147284030914,0.1928161382675171,0.9472989439964294,0.9295318126678467,0.9366146326065063,0.6262680888175964,0.36093807220458984,0.48158761858940125,0.402845561504364,0.9152624011039734,0.8598940968513489,0.8892633318901062
0.31311723589897156,0.18002496659755707,0.24208411574363708,0.20155645906925201,0.9421368837356567,0.9207683205604553,0.9334933757781982,2.9299349784851074,1.8789052963256836,1.8912686109542847,1.6121653318405151,0.6677900552749634,0.6379393339157104,0.674530565738678
0.30950722098350525,0.17693312466144562,0.22852759063243866,0.2133861929178238,0.9400960206985474,0.9250900149345398,0.9304922223091125,1.053770899772644,0.6460837125778198,0.6758609414100647,0.6830965876579285,0.8444872498512268,0.8021184206008911,0.8160808682441711
0.321404367685318,0.18475988507270813,0.23800063133239746,0.21748164296150208,0.9393757581710815,0.9188475608825684,0.9296518564224243,3.087040662765503,1.817198634147644,2.2725634574890137,1.9602437019348145,0.5950890779495239,0.5397207736968994,0.570052981376648
0.29418426752090454,0.16518686711788177,0.23059961199760437,0.19939154386520386,0.9469387531280518,0.9229291677474976,0.9315726161003113,1.9512258768081665,1.1946865320205688,1.2007153034210205,1.321083664894104,0.732306182384491,0.683678388595581,0.6899374127388
0.306300550699234,0.18056781589984894,0.22203996777534485,0.1970687061548233,0.9406962990760803,0.9234093427658081,0.938295304775238,0.6725816130638123,0.4038577079772949,0.4361654818058014,0.45958083868026733,0.8883004188537598,0.8656716346740723,0.8623014092445374
0.2803151309490204,0.16010411083698273,0.21246026456356049,0.18824318051338196,0.9487394690513611,0.929411768913269,0.9390156269073486,0.6854297518730164,0.40284794569015503,0.5043197870254517,0.4376196265220642,0.8834857940673828,0.8531535863876343,0.8738565444946289
0.27986714243888855,0.1596432775259018,0.2100493609905243,0.19069638848304749,0.9482592940330505,0.9309723973274231,0.9366146326065063,1.9582685232162476,1.2451876401901245,1.0874524116516113,1.2894837856292725,0.6913818120956421,0.6740491390228271,0.6596052050590515
0.3077727258205414,0.17939208447933197,0.22342078387737274,0.20451483130455017,0.9433373212814331,0.9283313155174255,0.931332528591156,0.632975697517395,0.3778568208217621,0.37640663981437683,0.47398993372917175,0.9061145782470703,0.8931150436401367,0.8825228810310364
0.2797776162624359,0.1573321372270584,0.2116377204656601,0.19651393592357635,0.9503000974655151,0.9324129819869995,0.934813916683197,0.7672504782676697,0.4547497630119324,0.5319429636001587,0.5097264051437378,0.8748194575309753,0.8420799374580383,0.8488203883171082
0.2477550506591797,0.14140631258487701,0.1879342794418335,0.16656151413917542,0.9534213542938232,0.9361344575881958,0.9432172775268555,1.1315083503723145,0.7077205777168274,0.7087193727493286,0.7039069533348083,0.8252286911010742,0.8050072193145752,0.8093404173851013
0.275238037109375,0.16234412789344788,0.1958363950252533,0.1804765909910202,0.9488595724105835,0.9370948672294617,0.9405762553215027,0.9575069546699524,0.5263007879257202,0.8040022253990173,0.633351743221283,0.8473760485649109,0.7871930599212646,0.8136735558509827
0.2563890218734741,0.14874783158302307,0.18615365028381348,0.17265014350414276,0.9529411792755127,0.9362545013427734,0.9434573650360107,0.6892269849777222,0.4145900011062622,0.44456103444099426,0.47089487314224243,0.8887819051742554,0.8632643222808838,0.8565238118171692
0.2936428487300873,0.17479504644870758,0.20579567551612854,0.19036346673965454,0.9454982280731201,0.9319327473640442,0.9375750422477722,0.8891295194625854,0.5275560617446899,0.5978541374206543,0.6073901653289795,0.8594126105308533,0.8324506282806396,0.8334136009216309
0.29439324140548706,0.17097236216068268,0.2149275541305542,0.19647546112537384,0.9488595724105835,0.9258103370666504,0.9362545013427734,1.2545064687728882,0.8163052201271057,0.670764684677124,0.7899066209793091,0.8300433158874512,0.8372653126716614,0.8170438408851624
0.24521780014038086,0.14101211726665497,0.19022898375988007,0.15712350606918335,0.9542617201805115,0.9387755393981934,0.9470587968826294,1.2085195779800415,0.6853140592575073,0.8742512464523315,0.8697670102119446,0.8319692015647888,0.8035628199577332,0.8098218441009521
0.27807891368865967,0.1612420529127121,0.19715756177902222,0.19229887425899506,0.9484993815422058,0.9330132007598877,0.9345738291740417,1.3454604148864746,0.8775424957275391,0.7531129717826843,0.8066129684448242,0.7953779697418213,0.8001925945281982,0.7929706573486328
0.25967171788215637,0.1500972956418991,0.19675780832767487,0.16849040985107422,0.9542617201805115,0.9360144138336182,0.9412965178489685,1.0428402423858643,0.6106407642364502,0.7183300852775574,0.722335159778595,0.8338950276374817,0.8237842917442322,0.8127106428146362
0.2129567265510559,0.11920498311519623,0.1728115826845169,0.13969433307647705,0.9605041742324829,0.9420167803764343,0.9525810480117798,1.1486536264419556,0.6835474371910095,0.7510324716567993,0.7993220686912537,0.8208954930305481,0.8054887056350708,0.7948964834213257
0.2611252963542938,0.15299752354621887,0.18344736099243164,0.17697826027870178,0.9534213542938232,0.9381752610206604,0.9412965178489685,4.7128005027771,2.996141195297241,3.0084869861602783,2.7137115001678467,0.5204622149467468,0.47520461678504944,0.5069811940193176
0.23233626782894135,0.13574036955833435,0.17696979641914368,0.14501607418060303,0.9567826986312866,0.9393757581710815,0.9518607258796692,0.6891555190086365,0.41596370935440063,0.47329092025756836,0.43734776973724365,0.8839672803878784,0.8781896829605103,0.8834857940673828
